Interface eth0 has index 2
uplink 12.028000 delivery 58 972
uplink 12.028000 delivery 53 66
uplink 12.028000 delivery 53 66
uplink 12.028000 delivery 53 60
uplink 12.076000 delivery 23 122
uplink 12 5099 / 115360 = 4.4 % 5099 
downlink 12 3704 / 4326 = 85.6 % 3228 
uplink 12.301000 delivery 23 122
downlink 12.401000 delivery 401 60
downlink 12.401000 delivery 370 66
downlink 12.401000 delivery 303 66
downlink 12.401000 delivery 301 60
downlink 12.401000 delivery 296 66
downlink 12.401000 delivery 295 60
downlink 12.401000 delivery 295 140
downlink 12.401000 delivery 268 92
downlink 12.401000 delivery 225 92
downlink 12.401000 delivery 158 130
downlink 12.401000 delivery 157 122
downlink 12.401000 delivery 157 130
downlink 12.401000 delivery 138 92
downlink 12.401000 delivery 58 130
downlink 12.401000 delivery 27 122
downlink 12.415000 limbodelivery 40 160
uplink 12.434000 delivery 31 66
uplink 12.434000 delivery 31 66
uplink 12.434000 delivery 30 130
uplink 12.434000 delivery 30 130
downlink 12.695000 delivery 211 310
downlink 12.695000 delivery 184 1068
downlink 12.695000 delivery 162 60
downlink 12.702000 limbodelivery 58 310
uplink 12.741000 delivery 45 66
uplink 12.741000 delivery 43 156
uplink 12.741000 delivery 32 210
uplink 12.741000 delivery 32 126
uplink 12.741000 delivery 32 210
downlink 12.803000 delivery 60 130
uplink 12.869000 limbodelivery 30 1514
uplink 12.875000 limbodelivery 36 1514
uplink 12.875000 delivery 36 268
downlink 13.084000 delivery 269 911
downlink 13.084000 delivery 265 492
uplink 13.109000 delivery 24 66
uplink 13.109000 delivery 23 325
uplink 13.109000 delivery 23 379
uplink 13.109000 delivery 21 156
uplink 13.141000 delivery 44 818
uplink 13.141000 delivery 42 106
uplink 13.141000 delivery 42 126
uplink 13 6554 / 115360 = 5.7 % 6554 
downlink 13 4869 / 11497 = 42.4 % 6367 
uplink 13.260000 delivery 30 126
downlink 13.363000 limbodelivery 505 66
downlink 13.363000 delivery 479 92
downlink 13.363000 delivery 417 66
downlink 13.363000 delivery 411 66
downlink 13.363000 delivery 350 92
downlink 13.363000 delivery 296 186
downlink 13.363000 delivery 295 186
downlink 13.363000 delivery 292 60
downlink 13.363000 delivery 288 60
downlink 13.363000 delivery 179 374
downlink 13.377000 limbodelivery 191 886
downlink 13.377000 delivery 191 66
downlink 13.377000 delivery 21 60
uplink 13.420000 delivery 42 66
uplink 13.420000 delivery 38 156
uplink 13.474000 delivery 20 126
uplink 13.901000 delivery 42 106
uplink 13.901000 delivery 42 126
downlink 14.018000 delivery 643 160
downlink 14.018000 delivery 521 66
downlink 14.018000 delivery 384 92
downlink 14.018000 delivery 331 92
downlink 14.018000 delivery 283 60
downlink 14.018000 delivery 115 86
downlink 14.018000 delivery 115 134
downlink 14.018000 delivery 94 241
uplink 14.028000 delivery 23 399
uplink 14.060000 delivery 40 122
uplink 14.060000 delivery 40 70
uplink 14 1297 / 115360 = 1.1 % 1297 
downlink 14 3191 / 3854 = 82.8 % 10549 
uplink 14.542000 delivery 36 399
uplink 15.061000 delivery 36 70
uplink 15.061000 delivery 22 82
uplink 15.061000 delivery 22 88
uplink 15.104000 delivery 45 87
uplink 15.104000 delivery 24 87
downlink 15.126000 limbodelivery 1202 1175
uplink 15.140000 delivery 41 83
uplink 15.140000 delivery 20 84
uplink 15.180000 delivery 40 83
uplink 15.180000 delivery 20 84
uplink 15 1147 / 115360 = 1.0 % 1230 
downlink 15 1175 / 1175 = 100.0 % 19391 
uplink 15.221000 delivery 40 83
uplink 15.228000 delivery 25 84
uplink 15.261000 delivery 37 83
uplink 15.267000 delivery 20 84
uplink 15.300000 delivery 32 83
uplink 15.314000 delivery 26 84
uplink 15.340000 delivery 34 83
uplink 15.355000 delivery 27 84
uplink 15.381000 delivery 33 83
uplink 15.387000 delivery 21 84
uplink 15.441000 delivery 52 83
