Interface eth0 has index 2
downlink 8.633000 delivery 1525 82
downlink 8.633000 delivery 1525 82
downlink 8.633000 delivery 1525 82
downlink 8.633000 delivery 1393 90
downlink 8.633000 delivery 1367 92
downlink 8.633000 delivery 1233 60
downlink 8.633000 delivery 1221 60
downlink 8.633000 delivery 1197 60
downlink 8.633000 delivery 1185 60
downlink 8.633000 delivery 1170 60
downlink 8.633000 delivery 1135 160
downlink 8.633000 delivery 1135 82
downlink 8.633000 delivery 1135 82
downlink 8.782000 limbodelivery 1284 82
downlink 8.782000 delivery 1284 82
downlink 8.782000 delivery 1284 82
downlink 8.782000 delivery 1284 82
downlink 8.782000 delivery 1284 82
downlink 8.782000 delivery 1284 82
downlink 8.782000 delivery 1284 82
downlink 8.782000 delivery 1284 82
downlink 8.782000 delivery 1284 82
downlink 8.782000 delivery 1284 82
downlink 8.782000 delivery 1284 82
downlink 8.782000 delivery 1284 82
downlink 8.782000 delivery 1284 82
downlink 8.782000 delivery 1284 82
downlink 8.782000 delivery 1284 82
downlink 8.782000 delivery 1266 82
downlink 8.782000 delivery 1266 82
downlink 8.782000 delivery 1266 82
uplink 8.838000 delivery 72 70
downlink 8.931000 limbodelivery 1415 82
downlink 8.931000 delivery 1415 82
downlink 8.931000 delivery 1415 82
downlink 8.931000 delivery 1415 82
downlink 8.931000 delivery 1415 82
downlink 8.931000 delivery 1415 82
downlink 8.931000 delivery 1415 82
downlink 8.931000 delivery 1415 82
downlink 8.931000 delivery 1415 82
downlink 8.931000 delivery 1415 82
downlink 8.931000 delivery 1415 82
downlink 8.931000 delivery 1415 82
downlink 8.931000 delivery 1414 82
downlink 8.931000 delivery 1414 82
downlink 8.931000 delivery 1414 82
downlink 8.931000 delivery 1411 60
downlink 8.931000 delivery 1406 82
uplink 9 160 / 25956 = 0.6 % 160 
downlink 9 8656 / 8656 = 100.0 % 2522 
downlink 9.097000 limbodelivery 1572 82
downlink 9.097000 delivery 1572 82
downlink 9.097000 delivery 1572 82
downlink 9.097000 delivery 1572 82
