Interface eth0 has index 2
uplink 7.032000 limbodelivery 120 1442
uplink 7.041000 limbodelivery 129 1442
uplink 7.051000 limbodelivery 139 1442
uplink 7.051000 delivery 139 444
uplink 7.051000 delivery 67 66
uplink 7.061000 limbodelivery 77 1442
uplink 7.061000 limbodelivery 77 1442
uplink 7.072000 limbodelivery 88 1442
uplink 7.072000 delivery 88 73
uplink 7.072000 delivery 59 66
uplink 7.081000 limbodelivery 68 1442
uplink 7.091000 limbodelivery 78 1442
uplink 7.102000 limbodelivery 89 1299
uplink 7.102000 delivery 56 66
uplink 7.102000 limbodelivery 56 1442
uplink 7.111000 limbodelivery 65 1442
uplink 7.123000 limbodelivery 77 1442
uplink 7.131000 limbodelivery 85 1442
uplink 7.142000 limbodelivery 95 219
uplink 7.142000 delivery 28 66
uplink 7.152000 limbodelivery 38 1442
uplink 7.152000 limbodelivery 38 1442
uplink 7.162000 limbodelivery 48 1442
uplink 7.162000 delivery 48 539
uplink 7.173000 delivery 25 66
uplink 7.181000 limbodelivery 32 1442
uplink 7.192000 limbodelivery 43 1442
uplink 7.192000 delivery 43 1199
uplink 7.201000 delivery 23 66
uplink 7.211000 limbodelivery 33 1442
uplink 7.211000 limbodelivery 33 1442
uplink 7.222000 limbodelivery 44 1442
uplink 7.231000 limbodelivery 53 1442
uplink 7.231000 delivery 53 256
uplink 7.251000 delivery 29 90
uplink 7.271000 delivery 23 66
uplink 7.281000 limbodelivery 33 1442
uplink 7.291000 limbodelivery 43 1442
uplink 7.301000 limbodelivery 53 1442
uplink 7.301000 delivery 52 746
uplink 7.311000 delivery 28 66
uplink 7.311000 limbodelivery 28 1442
uplink 7.322000 limbodelivery 39 1442
uplink 7.331000 limbodelivery 47 1442
uplink 7.342000 limbodelivery 58 1442
uplink 7.351000 limbodelivery 67 1442
uplink 7.351000 delivery 67 213
uplink 7.351000 delivery 33 66
uplink 7.351000 limbodelivery 33 1442
uplink 7.361000 limbodelivery 43 1442
uplink 7.371000 limbodelivery 53 1442
